	TCGA.2F.A9KO	TCGA.2F.A9KQ	TCGA.2F.A9KR	TCGA.2F.A9KT	TCGA.4Z.AA7M	TCGA.4Z.AA7O	TCGA.4Z.AA7Q	TCGA.4Z.AA7R	TCGA.4Z.AA7S	TCGA.4Z.AA7W	TCGA.4Z.AA7Y	TCGA.4Z.AA80	TCGA.4Z.AA81	TCGA.4Z.AA82	TCGA.4Z.AA83	TCGA.4Z.AA84	TCGA.4Z.AA86	TCGA.4Z.AA87	TCGA.4Z.AA89	TCGA.5N.A9KI	TCGA.BL.A0C8	TCGA.BL.A13I	TCGA.BL.A13J	TCGA.BL.A3JM	TCGA.BT.A0S7	TCGA.BT.A0YX	TCGA.BT.A20J	TCGA.BT.A20N	TCGA.BT.A20O	TCGA.BT.A20P	TCGA.BT.A20Q	TCGA.BT.A20R	TCGA.BT.A20T	TCGA.BT.A20U	TCGA.BT.A20V	TCGA.BT.A20W	TCGA.BT.A20X	TCGA.BT.A2LA	TCGA.BT.A2LB	TCGA.BT.A2LD	TCGA.BT.A3PH	TCGA.BT.A3PJ	TCGA.BT.A3PK	TCGA.BT.A42C	TCGA.BT.A42E	TCGA.C4.A0EZ	TCGA.C4.A0F0	TCGA.C4.A0F1	TCGA.C4.A0F6	TCGA.C4.A0F7	TCGA.CF.A1HR	TCGA.CF.A1HS	TCGA.CF.A27C	TCGA.CF.A3MF	TCGA.CF.A3MG	TCGA.CF.A3MH	TCGA.CF.A3MI	TCGA.CF.A47S	TCGA.CF.A47T	TCGA.CF.A47V	TCGA.CF.A47W	TCGA.CF.A47Y	TCGA.CF.A5U8	TCGA.CF.A5UA	TCGA.CF.A8HX	TCGA.CF.A8HY	TCGA.CF.A9FF	TCGA.CF.A9FH	TCGA.CF.A9FL	TCGA.CF.A9FM	TCGA.CU.A0YN	TCGA.CU.A3KJ	TCGA.CU.A3QU	TCGA.CU.A3YL	TCGA.CU.A5W6	TCGA.CU.A72E	TCGA.DK.A1A3	TCGA.DK.A1A5	TCGA.DK.A1A6	TCGA.DK.A1AA	TCGA.DK.A1AB	TCGA.DK.A1AC	TCGA.DK.A1AD	TCGA.DK.A1AE	TCGA.DK.A1AF	TCGA.DK.A1AG	TCGA.DK.A2HX	TCGA.DK.A2I1	TCGA.DK.A2I2	TCGA.DK.A2I4	TCGA.DK.A3IK	TCGA.DK.A3IL	TCGA.DK.A3IM	TCGA.DK.A3IN	TCGA.DK.A3IQ	TCGA.DK.A3IT	TCGA.DK.A3IU	TCGA.DK.A3IV	TCGA.DK.A3WW	TCGA.DK.A3WX	TCGA.DK.A3WY	TCGA.DK.A3X1	TCGA.DK.A3X2	TCGA.DK.A6AW	TCGA.DK.A6B0	TCGA.DK.A6B1	TCGA.DK.A6B2	TCGA.DK.A6B5	TCGA.DK.A6B6	TCGA.DK.AA6L	TCGA.DK.AA6M	TCGA.DK.AA6P	TCGA.DK.AA6Q	TCGA.DK.AA6R	TCGA.DK.AA6S	TCGA.DK.AA74	TCGA.DK.AA75	TCGA.DK.AA76	TCGA.DK.AA77	TCGA.E5.A2PC	TCGA.E5.A4U1	TCGA.E7.A3X6	TCGA.E7.A3Y1	TCGA.E7.A4XJ	TCGA.E7.A519	TCGA.E7.A541	TCGA.E7.A5KE	TCGA.E7.A5KF	TCGA.E7.A677	TCGA.E7.A678	TCGA.E7.A6MD	TCGA.E7.A6ME	TCGA.E7.A6MF	TCGA.E7.A7DU	TCGA.E7.A7DV	TCGA.E7.A7PW	TCGA.E7.A7XN	TCGA.E7.A85H	TCGA.E7.A8O7	TCGA.E7.A8O8	TCGA.E7.A97P	TCGA.FD.A3B3	TCGA.FD.A3B4	TCGA.FD.A3B5	TCGA.FD.A3B6	TCGA.FD.A3B7	TCGA.FD.A3B8	TCGA.FD.A3N5	TCGA.FD.A3N6	TCGA.FD.A3NA	TCGA.FD.A3SJ	TCGA.FD.A3SL	TCGA.FD.A3SM	TCGA.FD.A3SN	TCGA.FD.A3SO	TCGA.FD.A3SP	TCGA.FD.A3SQ	TCGA.FD.A3SR	TCGA.FD.A3SS	TCGA.FD.A43N	TCGA.FD.A43S	TCGA.FD.A43U	TCGA.FD.A43X	TCGA.FD.A43Y	TCGA.FD.A5BR	TCGA.FD.A5BS	TCGA.FD.A5BT	TCGA.FD.A5BV	TCGA.FD.A5BX	TCGA.FD.A5BZ	TCGA.FD.A5C0	TCGA.FD.A5C1	TCGA.FD.A62N	TCGA.FD.A62O	TCGA.FD.A62S	TCGA.FD.A6TA	TCGA.FD.A6TB	TCGA.FD.A6TD	TCGA.FD.A6TE	TCGA.FD.A6TF	TCGA.FD.A6TG	TCGA.FD.A6TH	TCGA.FD.A6TI	TCGA.FD.A6TK	TCGA.FJ.A3Z7	TCGA.FJ.A3Z9	TCGA.FJ.A3ZE	TCGA.FJ.A3ZF	TCGA.FT.A61P	TCGA.G2.A2EC	TCGA.G2.A2EF	TCGA.G2.A2EJ	TCGA.G2.A2EK	TCGA.G2.A2EL	TCGA.G2.A2EO	TCGA.G2.A2ES	TCGA.G2.A3IB	TCGA.G2.A3IE	TCGA.G2.A3VY	TCGA.G2.AA3B	TCGA.GC.A3BM	TCGA.GC.A3I6	TCGA.GC.A3WC	TCGA.GC.A3YS	TCGA.GD.A2C5	TCGA.GD.A3OP	TCGA.GD.A3OQ	TCGA.GD.A3OS	TCGA.GD.A6C6	TCGA.GD.A76B	TCGA.GU.A42R	TCGA.GU.A762	TCGA.GU.A763	TCGA.GU.A764	TCGA.GU.A766	TCGA.GU.AATO	TCGA.GU.AATP	TCGA.GU.AATQ	TCGA.GV.A3JV	TCGA.GV.A3JW	TCGA.GV.A3JZ	TCGA.GV.A3QF	TCGA.GV.A3QG	TCGA.GV.A3QH	TCGA.GV.A3QI	TCGA.GV.A3QK	TCGA.GV.A40E	TCGA.GV.A40G	TCGA.GV.A6ZA	TCGA.H4.A2HO	TCGA.H4.A2HQ	TCGA.HQ.A2OE	TCGA.HQ.A2OF	TCGA.HQ.A5ND	TCGA.HQ.A5NE	TCGA.K4.A3WS	TCGA.K4.A3WU	TCGA.K4.A3WV	TCGA.K4.A4AB	TCGA.K4.A4AC	TCGA.K4.A54R	TCGA.K4.A5RH	TCGA.K4.A5RI	TCGA.K4.A5RJ	TCGA.K4.A6FZ	TCGA.K4.A6MB	TCGA.K4.A83P	TCGA.K4.AAQO	TCGA.KQ.A41N	TCGA.KQ.A41O	TCGA.KQ.A41P	TCGA.KQ.A41Q	TCGA.KQ.A41R	TCGA.KQ.A41S	TCGA.LC.A66R	TCGA.LT.A5Z6	TCGA.LT.A8JT	TCGA.MV.A51V	TCGA.PQ.A6FI	TCGA.R3.A69X	TCGA.S5.A6DX	TCGA.S5.AA26	TCGA.UY.A78K	TCGA.UY.A78L	TCGA.UY.A78M	TCGA.UY.A78N	TCGA.UY.A78O	TCGA.UY.A8OB	TCGA.UY.A8OC	TCGA.UY.A8OD	TCGA.UY.A9PD	TCGA.XF.A8HB	TCGA.XF.A8HC	TCGA.XF.A8HD	TCGA.XF.A8HE	TCGA.XF.A8HF	TCGA.XF.A8HG	TCGA.XF.A8HH	TCGA.XF.A8HI	TCGA.XF.A9SH	TCGA.XF.A9SI	TCGA.XF.A9SJ	TCGA.XF.A9SK	TCGA.XF.A9SL	TCGA.XF.A9SM	TCGA.XF.A9SP	TCGA.XF.A9SV	TCGA.XF.A9SW	TCGA.XF.A9SX	TCGA.XF.A9SY	TCGA.XF.A9SZ	TCGA.XF.A9T0	TCGA.XF.A9T2	TCGA.XF.A9T3	TCGA.XF.A9T4	TCGA.XF.A9T5	TCGA.XF.A9T6	TCGA.XF.A9T8	TCGA.XF.AAME	TCGA.XF.AAMG	TCGA.XF.AAMH	TCGA.XF.AAMJ	TCGA.XF.AAML	TCGA.XF.AAMQ	TCGA.XF.AAMT	TCGA.XF.AAMW	TCGA.XF.AAMX	TCGA.XF.AAMY	TCGA.XF.AAMZ	TCGA.XF.AAN0	TCGA.XF.AAN2	TCGA.XF.AAN3	TCGA.XF.AAN4	TCGA.XF.AAN5	TCGA.XF.AAN7	TCGA.XF.AAN8	TCGA.YC.A89H	TCGA.YC.A8S6	TCGA.YC.A9TC	TCGA.YF.AA3M	TCGA.ZF.A9R0	TCGA.ZF.A9R1	TCGA.ZF.A9R2	TCGA.ZF.A9R9	TCGA.ZF.A9RD	TCGA.ZF.A9RM	TCGA.ZF.A9RN	TCGA.ZF.AA4N	TCGA.ZF.AA4T	TCGA.ZF.AA4V	TCGA.ZF.AA4W	TCGA.ZF.AA51	TCGA.ZF.AA52	TCGA.ZF.AA53	TCGA.ZF.AA54	TCGA.ZF.AA56	TCGA.ZF.AA58	TCGA.ZF.AA5P
14-3-3_zeta	0.106229176	-0.250989165	0.418778609	0.081159876	0.47895451	0.026364305	-0.34284344	0.072660557	0.739547634	-0.252570092	-0.247968371	-0.25743287	0.123677402	0.419081366	-0.165420041	0.626710441	-0.101881189	0.503476297	0.186080535	-0.18261647	0.494060778	-0.560020638	-0.248319759	-0.11971092	-0.564979498	-0.657175428	-0.253944173	0.169244486	-0.38090354	-0.144112306	-0.047586258	-0.365746449	-0.31907246	-0.349995533	0.159633804	0.107589914	0.16173144	-0.511643047	-0.204842157	1.201581084	-0.101973472	0.339535335	0.888364962	-0.351098605	-0.097384456	-0.679598431	-0.170065721	0.400203845	-0.172038319	-0.241881434	-0.468426307	0.407647736	0.160905153	-0.171017716	-0.482766242	-0.14681425	0.21905929	-0.195307679	-0.226790918	0.092099133	-0.056523875	0.041338548	0.110818179	-0.253776644	-0.250686088	-0.232153534	0.110114474	-0.097781772	0.120890937	0.23818791	-0.07308645	0.040782386	0.019467878	-0.435190941	-0.165755818	0.023264264	-0.440703494	-0.114640805	0.557858557	-0.409455578	-0.34749594	0.085145026	-0.541660634	0.138908561	-0.295551472	-0.396716325	-0.049466617	0.135058574	0.191571494	-0.04807489	0.615001331	-0.355408476	1.133338601	-0.03903147	-0.368670643	-0.187076736	0.021719797	0.200586351	0.255959138	1.160555091	-0.052797341	1.1640259	0.285698331	-0.148283561	-0.135738223	-0.498785365	0.176220883	-0.501728462	-0.209155536	-0.25289451	-0.002227665	0.570005136	0.022296329	0.319688131	-0.163283681	-0.003633861	-0.086387269	0.065932942	-0.187899826	0.331338866	0.654858764	0.032154512	0.189265428	1.161374267	0.085791997	0.123811773	-0.222515023	0.078089342	-0.427420484	-0.111770176	1.045763234	-0.377177225	-0.391235578	0.384937591	0.32265788	0.325185126	0.001501532	0.064684922	-0.187365677	-0.055897224	0.210752609	-0.197360263	-0.277441173	0.165701697	-0.299485432	-0.096645157	0.193679499	0.011089255	1.337882368	0.88520939	0.638913531	-0.068101015	0.337158885	-0.199565816	-0.036563544	0.344810042	0.193921673	-0.086068609	0.13277025	1.298235742	-0.310046868	-0.359298705	-0.131210508	-0.22442953	-0.078006805	-0.273386444	-0.182980013	0.429293574	0.681562466	0.82160245	-0.318870617	-0.209757372	-0.368085938	0.091577622	-0.090070488	0.009246203	-0.113532249	-0.554743567	0.043903763	-0.065737483	-0.244479948	0.478663744	0.015440359	-0.059551254	1.266883371	0.364030898	0.064849628	-0.203878144	-0.27202877	-0.436774452	0.071054764	0.005794533	-0.394775164	-0.42516942	0.269096901	-0.269914246	0.508863541	-0.051549635	0.349643763	0.184677925	-0.489318835	0.126637227	0.003612389	-0.343526722	-0.054508073	0.035492223	-0.44205683	0.044090647	0.853718377	-0.091387412	-0.350512542	-0.365469375	-0.251000455	-0.218311765	0.151334573	-0.360158946	-0.035246322	0.118191084	0.628595652	-0.214237986	0.36746223	-0.124679752	0.160439847	-0.25063237	-0.366382857	-0.041411286	0.663990239	-0.358457237	-0.116370796	0.303506043	-0.081762835	0.434374979	0.207928981	-0.379720996	-0.108226562	0.423887982	-0.23788618	-0.158181152	-0.09826235	1.119380034	-0.136299929	-0.202242111	-0.165429718	-0.461889691	0.333089282	0.742236545	0.138310461	0.383252186	0.616414985	-0.00239076	-0.085814658	-0.212732607	0.47894348	-0.307529304	0.014673402	-0.188504743	0.00979797	-0.36708664	0.228817076	-0.360112242	0.064259026	-0.245207995	0.051387892	-0.271707477	0.241119017	0.014216432	0.83257259	-0.016684354	0.458995897	-0.074613002	0.323037808	0.016937731	-0.547618975	-0.028588125	0.494444577	0.135342016	0.196739385	0.571298846	-0.029963921	-0.212159216	-0.193604722	0.164922101	-0.044473256	-0.287004024	0.155925941	-0.227996541	-0.434546578	-0.335196499	-0.071670719	0.122259651	-0.283256801	0.094376727	-0.424862666	-0.135360942	-0.314239943	-0.386616385	0.557426335	0.529564001	0.625167245	0.426959544	0.193889702	0.04315462	0.162349296	-0.197555878	-0.207491244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4E-BP1_pT37_T46	-0.338711467	0.354700179	-0.797650285	-0.669952811	-0.225615256	-0.056926013	-0.074754513	0.646405746	-0.14449975	-0.200701585	0.209258334	0.430254859	-0.267952211	0.200173322	0.491948447	0.77383688	-0.696606553	0.013343526	-0.105918386	1.248592439	0.884865705	-0.329445738	-0.388403452	-0.074079731	-0.639949039	0.11557516	-1.595231448	-0.773091629	-1.76092256	0.31920716	0.751825206	-0.190861315	-0.256187158	-1.437459209	-0.332487252	-0.548146776	-1.063717057	0.662002735	0.007515669	0.708364163	-1.619998792	-0.724807989	-1.043719576	-0.196663578	-0.198287236	0.209314726	-1.109801129	0.331049857	0.685045019	0.140069775	0.091275038	-0.26815469	0.094867165	-0.146910494	0.082568538	-0.238128423	0.378038906	0.288805465	0.244792312	0.776806372	0.417636855	1.279620238	1.476014308	0.456920137	0.954814065	0.487570418	1.095062179	0.282521653	0.086167124	1.648065046	-1.040007562	-0.451757949	1.31338061	0.199877204	0.096724439	-0.593782382	-0.270036765	-0.000191733	-0.470457769	0.527212459	-0.406586236	-0.519707749	0.423667946	-1.28218157	0.019706274	1.192121779	-0.981616996	1.090030306	-0.368651144	-0.347216631	-0.674132771	0.591343364	-1.291379501	0.362800533	0.035218347	-0.396885361	1.079886609	0.643026306	-1.176308779	2.527363153	-1.339103079	0.115258324	-1.662048363	0.681686536	1.764572705	1.104430812	0.191634401	-0.30304184	0.566119458	0.409287988	0.636538238	0.53450313	-0.000775808	0.688367134	-0.647195161	-0.586711815	0.416390263	0.374704529	-0.127441779	-1.443199267	0.686717132	-0.513997916	0.43437349	0.159752452	0.981473954	-0.558011169	0.374618412	0.925882064	0.210403029	0.463533991	-1.264322399	0.089671642	0.319106409	0.126759317	-0.211062923	0.458885666	-0.736638147	1.756200861	0.19374451	0.068195771	-1.055206607	0.425801139	-0.677379129	-0.768822914	-0.068038545	-0.665011168	-0.557234086	-0.962062463	-1.337844321	1.296508821	0.096999888	-0.683736478	0.227470862	-0.363081228	-0.23248718	-0.749114956	-0.36053117	-0.072559705	0.825989913	-0.215958648	-0.298488272	-0.554657855	1.345458481	-0.643827825	-0.527351539	-0.395084753	-0.343093681	0.060228152	-0.887923696	-0.545450397	-0.086639854	-0.081971978	-0.487299664	-0.601816302	-0.015947311	0.009238962	0.400399484	-0.551031491	-0.131609075	0.677029962	-0.448168367	-0.743753903	0.561421267	-0.304941244	-0.632939087	0.616019008	1.85621021	0.649855998	0.023685049	0.449763239	0.814817063	0.280698874	0.329336746	0.38960062	0.358462281	-1.003143505	1.157549674	1.039578395	2.205380773	0.59904085	0.138173319	0.063493166	-0.752398064	-0.674971338	1.439870179	-0.406027403	-0.193363418	0.936935623	1.328040136	0.40932943	0.189298811	-0.187542462	0.054274312	0.441517104	0.235010585	-0.314436272	0.120831775	-0.063398076	-1.922587946	1.089249293	0.073851788	-0.535623671	-1.175787842	0.423653947	-0.721354811	-0.114952621	1.033794986	0.141874735	-0.643190985	0.179540631	0.347499419	-0.40537888	-0.628232789	-0.04769761	-0.403911861	-0.824399574	-0.057488911	1.903499165	-0.290125265	-0.543677804	1.186878006	0.122403553	-0.116693759	-1.239183025	0.021030689	0.305915805	-0.861504047	0.422994593	1.059238741	-0.243736414	-0.672346587	-0.114403284	0.376346769	-0.315089558	-0.64112732	0.833822868	0.553278032	-0.037434843	0.897242603	-0.009028285	-0.659144266	0.630085969	0.444472663	0.140484181	0.06843846	0.460552828	-0.188578589	-0.729869769	-1.337620533	-0.386098221	0.023680356	0.176687469	-0.180769739	-0.749352415	-0.743894173	0.1675916	0.464408905	-0.093086748	0.187379733	0.506656106	-0.110110295	-0.359453085	0.135116468	-0.550854333	0.005555508	-0.249503166	-0.613523625	-0.616306152	-0.245684802	-0.914493585	0.636663656	-0.773664945	0.623258558	0.086107189	0.102908493	0.414206981	0.569860807	0.346603977	0.036050631	0.121698441	-0.261767473	-0.072445094	0.06707614	0.332600592	-0.058203855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMPK_alpha	-0.123784864	-0.092990608	-0.011574018	0.003937032	-0.215354878	-0.146163873	-0.184827013	-0.300373162	-0.074809116	0.002322717	0.278477581	-0.098416699	-0.14753283	-0.016663734	0.131905723	-0.049451133	-0.093354828	-0.342569322	0.302816667	0.184750197	0.58165401	0.059466409	0.008345703	-0.04117937	-0.147378607	-0.261623613	-0.018292465	-0.124402467	0.309029338	0.99208693	0.463982552	0.677455784	0.087449476	0.08969335	0.318062537	0.230212694	0	0.692400752	0.144747004	-0.398422563	-0.074553725	-0.472423384	0.15814525	0.706213688	-0.136834223	-0.097888366	0.260338629	0.331759149	0.01933941	0.202006632	0.190410867	-0.505757592	-0.011111542	0.529607123	0.30529682	0.191207406	-0.156082098	0.082254527	-0.236046077	0.331723093	-0.050607134	0.124641705	0.080961996	-0.36157318	0.240170084	0.017254326	-0.027893137	0.150742246	0.12470527	0.336611113	-0.589163192	-0.385032319	0.249006871	-0.311353375	-0.036421779	0.357964045	0.056098777	0.142387982	0.018117674	0.113616824	-0.071194403	-0.136121312	-0.006913252	0.103920379	0	0.126419378	0.38906198	-0.053465552	0.142165111	-0.11987705	-0.186895936	-0.153739139	-0.507326289	0.198528541	-0.195229003	0.201315369	0.179374064	-0.008617332	0.191966122	-0.514523593	0.006050647	0.210980563	-0.369811783	0.063590561	0.217945487	0.05146704	-0.036608378	-0.191548368	0.276426051	0.088754851	-0.01555364	-0.118354641	0.180614394	-0.047495407	0.697874459	0.077717579	-0.19905461	0.04886616	0.072415273	-0.20044329	0.241653469	0.160341281	0.387038008	-0.262499915	0.341545564	-0.008255627	0.007401082	0.04428051	-0.045507091	-0.020981146	0.460767518	-0.098082047	0.05329944	0.069235353	-0.305301185	-0.03845081	0.02692626	-0.515321311	-0.191573495	-0.104239271	0.235316182	0.183979562	0.323760354	-0.081468453	0.183705911	0.041163799	0.331565639	-0.045719147	-0.223327424	-0.32205043	-0.08416541	0.068127974	0.158873364	-0.115684581	-0.125797442	-0.972460516	0.03798003	0.295169711	0.040063714	-0.300013074	0.095827673	0.192126487	0.177194044	-0.04826153	0.021193366	0.036621288	0.126185715	0.689743421	-0.270732018	-0.148919652	-0.023769026	0.128209547	-0.242728303	-0.040530003	0.115470033	0.14081668	0.271193559	-0.063936281	0.076634173	0.105622298	-0.061247958	0.435600419	0.020387448	0.335925296	0.368417259	-0.193344936	0.253280838	-0.097747211	0.633211762	-0.761921234	-0.056098944	-0.095499731	0.095077794	-0.032648045	0.146886166	-0.096759839	-0.522027956	0.221764991	0.188714837	-0.418192471	0.049325576	-0.019241191	-0.170260762	0.101471337	0.06166628	0.157153232	0.089757392	-1.009668264	0.133098022	-0.233425274	-0.086042168	0.020914422	0.019329876	0.219578877	0.140798118	0.00463527	0.019091023	-0.142951196	-0.21621074	-0.402274407	-0.435854582	-0.766372167	-0.285363215	-0.354780514	0.110538364	0.079067373	-0.129085912	0.179048847	-0.001915809	0.243217604	-0.410704706	0.260280194	0.324057941	0.231592726	-0.241284377	-0.210865528	0.066656692	0.094224006	0.413006023	-0.101355764	-0.050551241	0.366022884	0.35243387	-0.535125284	0.127491688	0.02677013	0.284619567	-0.086954488	0.230792386	-0.169761026	0.028895245	-0.304834753	0.305700681	0.032919046	-0.124691959	-0.219493021	-0.346428653	-0.367895498	-0.19319292	0.039444627	-0.275602217	-0.167637585	-0.201206931	-0.354239365	-0.192682206	-0.012780134	-0.033953349	-0.117197887	0.132941632	0.116037013	-0.037489041	-0.085953511	-0.124037415	-0.153822975	0.110639061	-0.157126205	-0.224011484	-0.233185785	-0.042246269	-0.201771631	-0.099295896	-0.138681938	0.04153224	0.00456218	0.069898435	0.324094421	0.283930954	-0.217772597	0.205297631	-0.326232004	0.04744663	0.106645259	-0.119795293	0.060281617	-0.25817244	-0.223119153	-0.110830649	0.263603092	-0.206197728	0.390345431	-0.041458332	0.053114991	-0.272755966	-0.097627254	0.390147663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AR	0.379273197	-0.145773006	0.07067223	-0.255107535	-0.041461297	0.324352142	-0.229913482	1.094297003	-0.076716038	0.060901442	-0.094167277	-0.046637056	0.034738509	-0.18564477	-0.058185054	0.077286214	-0.167417532	0.215629504	0.349142128	-0.164991481	-0.411014254	0.081747781	-0.355381293	-0.20953027	-0.04952384	-0.062037961	0.19746191	-0.408789235	-0.358392479	0.337518256	0.89605533	0.265592668	-0.120738474	0.249918798	-0.254574628	0.121299708	-0.201222592	-0.002582867	-0.063038354	-0.108973449	-0.421408333	-0.433591263	0	0.604492768	-0.033262405	0.617522055	0.065867662	-0.348565144	0.110514323	0.604310269	0.212315835	-0.462497555	1.244838418	-0.481938107	-0.352058228	0.399887031	-0.458380591	-0.014350636	-0.08856719	0.055829263	0.409690171	0.228089965	0.409635165	0.029065423	-0.109202333	-0.101949088	-0.066262118	-0.12173236	0.452042729	0.475302472	0.072320933	-0.364866776	2.340434111	-0.433485452	0.533118306	0.446069183	0.764848195	-0.403851535	-0.371251152	1.406333899	0.53046139	1.740027847	1.569698567	0.523981499	-0.099927202	0.009135546	-0.253806319	-0.37103178	-0.407570578	-0.558708306	-0.119055403	0.739188965	0.041188199	-0.369727894	0.338976787	-0.215497475	-0.304944706	-0.064091527	-0.217637676	-0.016185721	0.188414843	-0.074735059	0.686278062	0.523623424	0.661758257	0.387167056	-0.103322401	-0.073327275	0.176270653	-0.286822717	-0.657614054	0.377432494	-0.275055662	-0.292677977	0.032218806	-0.198616302	0.198839705	-0.057508807	0.026969935	-0.615151325	-0.049350917	-0.421185229	1.487423643	-0.126002095	0.316070099	0.121563149	0.091273567	0.973041501	-0.306356852	0.371516771	-0.41497014	-0.273034889	0.609305962	0.441445235	-0.087238109	0.278998948	-0.31867358	-0.083336673	-0.311583761	0.21594822	-0.257749982	0.080929067	0.251971837	-0.354055195	0.436011575	-0.135294269	-0.092646572	-0.38046569	-0.201015975	-0.120174249	0.888741212	0.304344347	0.909791679	-0.451450201	-0.285227475	0.676180524	0.190101175	0.037917357	-0.499731967	-0.151865695	-0.218860418	0.083982002	0.05220082	-0.461019863	-0.150680538	-0.164327028	-0.211736322	-0.005772732	0.096360764	-0.154545587	-0.165639848	-0.225939255	-0.475706256	-0.089932076	-0.564179777	-0.21589721	-0.512933729	-0.333235719	0.60913367	-0.503139915	-0.10072504	-0.450207737	-0.16508481	-0.035580076	1.257145096	-0.032771944	0.856778057	0.279229778	-0.023328455	0.515341023	-0.277064205	-0.263448898	0.677742644	-0.228995064	0.804371735	-0.394430151	-0.370905601	1.030295941	0.581618803	-0.675324846	1.096354369	-0.594007706	-0.138776111	-0.34434014	-0.036347471	0.418868699	0.605102656	-0.039083737	0.358997748	-0.083956127	0.754079602	-0.264338806	0.441536125	-0.271284488	-0.24134943	0.000926104	0.016060275	0.323525889	0.044332217	0.327197427	1.031805275	0.115387507	-0.439899872	0.856038716	1.672775552	-0.365356981	-0.74971977	0.802506111	0.006690792	-0.149488378	-0.405318829	0.09229575	0.133290929	-0.109698804	0.018357721	-0.206644448	2.049097967	0.2306508	0.006908439	-0.184854739	0.176001331	0.057549376	0.477147876	0.253597159	-0.121388843	0.149294055	-0.131354154	-0.233994543	0.190028821	0.051765533	0.045640304	0.393168132	0.326896399	-0.04681823	-0.156622349	0.298673113	-0.102610727	-0.200352749	-0.215755163	-0.175579807	-0.072912897	0.416531508	0.37053135	-0.063727481	0.114986303	0.273432858	-0.308034768	-0.208579679	-0.076138513	0.045280471	0.255635969	-0.048513213	0.04164337	-0.159331767	-0.345350173	0.003492975	-0.089364966	-0.187171526	0.666252001	-0.180159629	0.028009529	-0.088020498	-0.15050021	-0.001761976	-0.176585352	-0.22391097	-0.121151862	-0.204170838	-0.265656786	-0.049034287	-0.222692551	-0.18842949	0.25736982	-0.03180266	-0.105251039	-0.090968097	-0.091098277	-0.133834928	-0.470239212	-0.208482411	-0.039415945	-0.42320946	0.129317632	-0.221024896	-0.223261034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
