	TCGA.CS.4938	TCGA.CS.4942	TCGA.CS.4943	TCGA.CS.4944	TCGA.CS.5390	TCGA.CS.5393	TCGA.CS.5394	TCGA.CS.5396	TCGA.CS.5397	TCGA.CS.6186	TCGA.CS.6188	TCGA.CS.6665	TCGA.CS.6666	TCGA.CS.6668	TCGA.CS.6669	TCGA.CS.6670	TCGA.DB.5270	TCGA.DB.5273	TCGA.DB.5274	TCGA.DB.5275	TCGA.DB.5276	TCGA.DB.5277	TCGA.DB.5278	TCGA.DB.5279	TCGA.DB.5280	TCGA.DB.5281	TCGA.DB.A4X9	TCGA.DB.A4XA	TCGA.DB.A4XB	TCGA.DB.A4XC	TCGA.DB.A4XD	TCGA.DB.A4XE	TCGA.DB.A4XF	TCGA.DB.A4XG	TCGA.DB.A4XH	TCGA.DB.A64L	TCGA.DB.A64O	TCGA.DB.A64P	TCGA.DB.A64Q	TCGA.DB.A64R	TCGA.DB.A64S	TCGA.DB.A64U	TCGA.DB.A64V	TCGA.DB.A64W	TCGA.DB.A64X	TCGA.DB.A75K	TCGA.DB.A75L	TCGA.DB.A75O	TCGA.DB.A75P	TCGA.DH.5140	TCGA.DH.5141	TCGA.DH.5142	TCGA.DH.5143	TCGA.DH.5144	TCGA.DH.A66B	TCGA.DH.A66D	TCGA.DH.A66F	TCGA.DH.A66G	TCGA.DH.A7US	TCGA.DU.5847	TCGA.DU.5849	TCGA.DU.5851	TCGA.DU.5852	TCGA.DU.5853	TCGA.DU.5854	TCGA.DU.5855	TCGA.DU.5870	TCGA.DU.5871	TCGA.DU.5872	TCGA.DU.5874	TCGA.DU.6392	TCGA.DU.6393	TCGA.DU.6394	TCGA.DU.6395	TCGA.DU.6396	TCGA.DU.6397	TCGA.DU.6399	TCGA.DU.6400	TCGA.DU.6401	TCGA.DU.6402	TCGA.DU.6403	TCGA.DU.6404	TCGA.DU.6405	TCGA.DU.6406	TCGA.DU.6407	TCGA.DU.6408	TCGA.DU.6410	TCGA.DU.6542	TCGA.DU.7006	TCGA.DU.7007	TCGA.DU.7008	TCGA.DU.7009	TCGA.DU.7010	TCGA.DU.7012	TCGA.DU.7013	TCGA.DU.7014	TCGA.DU.7015	TCGA.DU.7018	TCGA.DU.7019	TCGA.DU.7290	TCGA.DU.7292	TCGA.DU.7294	TCGA.DU.7298	TCGA.DU.7300	TCGA.DU.7301	TCGA.DU.7302	TCGA.DU.7304	TCGA.DU.7306	TCGA.DU.7309	TCGA.DU.8158	TCGA.DU.8161	TCGA.DU.8162	TCGA.DU.8163	TCGA.DU.8164	TCGA.DU.8165	TCGA.DU.8166	TCGA.DU.8167	TCGA.DU.8168	TCGA.DU.A5TP	TCGA.DU.A5TR	TCGA.DU.A5TS	TCGA.DU.A5TT	TCGA.DU.A5TU	TCGA.DU.A5TW	TCGA.DU.A5TY	TCGA.DU.A6S2	TCGA.DU.A6S3	TCGA.DU.A6S8	TCGA.DU.A76K	TCGA.DU.A76L	TCGA.DU.A76O	TCGA.DU.A76R	TCGA.DU.A7T6	TCGA.DU.A7TA	TCGA.DU.A7TB	TCGA.DU.A7TD	TCGA.DU.A7TG	TCGA.DU.A7TI	TCGA.DU.A7TJ	TCGA.E1.5302	TCGA.E1.5303	TCGA.E1.5304	TCGA.E1.5305	TCGA.E1.5307	TCGA.E1.5311	TCGA.E1.5318	TCGA.E1.5319	TCGA.E1.5322	TCGA.E1.A7YH	TCGA.E1.A7YI	TCGA.E1.A7YJ	TCGA.E1.A7YL	TCGA.E1.A7YM	TCGA.E1.A7YN	TCGA.E1.A7YQ	TCGA.E1.A7YS	TCGA.E1.A7YV	TCGA.E1.A7YW	TCGA.E1.A7YY	TCGA.E1.A7Z2	TCGA.E1.A7Z3	TCGA.E1.A7Z6	TCGA.EZ.7264	TCGA.F6.A8O3	TCGA.F6.A8O4	TCGA.FG.5962	TCGA.FG.5963	TCGA.FG.5964	TCGA.FG.5965	TCGA.FG.6688	TCGA.FG.6689	TCGA.FG.6690	TCGA.FG.6691	TCGA.FG.7634	TCGA.FG.7636	TCGA.FG.7637	TCGA.FG.7638	TCGA.FG.7641	TCGA.FG.7643	TCGA.FG.8181	TCGA.FG.8182	TCGA.FG.8185	TCGA.FG.8186	TCGA.FG.8187	TCGA.FG.8188	TCGA.FG.8189	TCGA.FG.8191	TCGA.FG.A4MT	TCGA.FG.A4MU	TCGA.FG.A4MW	TCGA.FG.A4MX	TCGA.FG.A4MY	TCGA.FG.A60J	TCGA.FG.A60L	TCGA.FG.A6IZ	TCGA.FG.A6J3	TCGA.FG.A70Y	TCGA.FG.A70Z	TCGA.FG.A710	TCGA.FG.A713	TCGA.FG.A87N	TCGA.FG.A87Q	TCGA.HT.7467	TCGA.HT.7468	TCGA.HT.7469	TCGA.HT.7470	TCGA.HT.7471	TCGA.HT.7472	TCGA.HT.7473	TCGA.HT.7474	TCGA.HT.7475	TCGA.HT.7476	TCGA.HT.7477	TCGA.HT.7478	TCGA.HT.7479	TCGA.HT.7480	TCGA.HT.7481	TCGA.HT.7482	TCGA.HT.7483	TCGA.HT.7485	TCGA.HT.7601	TCGA.HT.7602	TCGA.HT.7603	TCGA.HT.7604	TCGA.HT.7605	TCGA.HT.7606	TCGA.HT.7607	TCGA.HT.7608	TCGA.HT.7609	TCGA.HT.7610	TCGA.HT.7611	TCGA.HT.7616	TCGA.HT.7620	TCGA.HT.7676	TCGA.HT.7677	TCGA.HT.7680	TCGA.HT.7681	TCGA.HT.7684	TCGA.HT.7686	TCGA.HT.7687	TCGA.HT.7688	TCGA.HT.7689	TCGA.HT.7690	TCGA.HT.7691	TCGA.HT.7692	TCGA.HT.7693	TCGA.HT.7694	TCGA.HT.7695	TCGA.HT.7854	TCGA.HT.7855	TCGA.HT.7856	TCGA.HT.7857	TCGA.HT.7858	TCGA.HT.7860	TCGA.HT.7873	TCGA.HT.7874	TCGA.HT.7875	TCGA.HT.7877	TCGA.HT.7879	TCGA.HT.7880	TCGA.HT.7881	TCGA.HT.7882	TCGA.HT.7884	TCGA.HT.7902	TCGA.HT.8010	TCGA.HT.8011	TCGA.HT.8012	TCGA.HT.8013	TCGA.HT.8015	TCGA.HT.8018	TCGA.HT.8019	TCGA.HT.8104	TCGA.HT.8105	TCGA.HT.8106	TCGA.HT.8107	TCGA.HT.8109	TCGA.HT.8110	TCGA.HT.8111	TCGA.HT.8113	TCGA.HT.8114	TCGA.HT.8558	TCGA.HT.8564	TCGA.HT.A4DV	TCGA.HT.A5R5	TCGA.HT.A5R7	TCGA.HT.A5R9	TCGA.HT.A5RB	TCGA.HT.A614	TCGA.HT.A615	TCGA.HT.A616	TCGA.HT.A617	TCGA.HT.A618	TCGA.HT.A619	TCGA.HT.A61A	TCGA.HT.A61B	TCGA.HT.A74H	TCGA.HT.A74L	TCGA.HT.A74O	TCGA.HW.7486	TCGA.HW.7487	TCGA.HW.7489	TCGA.HW.7490	TCGA.HW.7491	TCGA.HW.7493	TCGA.HW.7495	TCGA.HW.8319	TCGA.HW.8320	TCGA.HW.8321	TCGA.HW.8322	TCGA.HW.A5KJ	TCGA.HW.A5KK	TCGA.HW.A5KM	TCGA.IK.7675	TCGA.IK.8125	TCGA.KT.A74X	TCGA.P5.A5ET	TCGA.P5.A5EU	TCGA.P5.A5EV	TCGA.P5.A5EW	TCGA.P5.A5EX	TCGA.P5.A5EY	TCGA.P5.A5EZ	TCGA.P5.A5F0	TCGA.P5.A5F1	TCGA.P5.A5F2	TCGA.P5.A5F4	TCGA.P5.A5F6	TCGA.P5.A72U	TCGA.P5.A72W	TCGA.P5.A72X	TCGA.P5.A72Z	TCGA.P5.A730	TCGA.P5.A731	TCGA.P5.A733	TCGA.P5.A735	TCGA.P5.A736	TCGA.P5.A737	TCGA.P5.A77W	TCGA.P5.A77X	TCGA.P5.A780	TCGA.P5.A781	TCGA.QH.A65S	TCGA.QH.A65V	TCGA.QH.A65X	TCGA.QH.A65Z	TCGA.QH.A6CS	TCGA.QH.A6CU	TCGA.QH.A6CV	TCGA.QH.A6CX	TCGA.QH.A6CY	TCGA.QH.A6CZ	TCGA.QH.A6X4	TCGA.QH.A6X5	TCGA.QH.A6X8	TCGA.QH.A6X9	TCGA.QH.A6XA	TCGA.QH.A6XC	TCGA.QH.A86X	TCGA.QH.A870	TCGA.R8.A6MK	TCGA.R8.A6ML	TCGA.R8.A6MO	TCGA.RY.A83X	TCGA.RY.A83Y	TCGA.RY.A83Z	TCGA.RY.A843	TCGA.RY.A845	TCGA.S9.A6TS	TCGA.S9.A6TU	TCGA.S9.A6TV	TCGA.S9.A6TX	TCGA.S9.A6TY	TCGA.S9.A6U0	TCGA.S9.A6U1	TCGA.S9.A6U5	TCGA.S9.A6U6	TCGA.S9.A6U9	TCGA.S9.A6WD	TCGA.S9.A6WE	TCGA.S9.A6WG	TCGA.S9.A6WH	TCGA.S9.A6WN	TCGA.S9.A6WP	TCGA.S9.A6WQ	TCGA.S9.A7IQ	TCGA.S9.A7IS	TCGA.S9.A7IY	TCGA.S9.A7IZ	TCGA.S9.A7J0	TCGA.S9.A7J1	TCGA.S9.A7J2	TCGA.S9.A7QX	TCGA.S9.A7QZ	TCGA.S9.A7R1	TCGA.S9.A7R4	TCGA.S9.A7R8	TCGA.TM.A7C5	TCGA.TM.A7CF	TCGA.TM.A84R	TCGA.TM.A84S	TCGA.TQ.A7RF	TCGA.TQ.A7RG	TCGA.TQ.A7RH	TCGA.TQ.A7RK	TCGA.TQ.A7RN	TCGA.TQ.A7RQ	TCGA.TQ.A7RR	TCGA.TQ.A7RS	TCGA.TQ.A7RV	TCGA.TQ.A7RW	TCGA.TQ.A8XE	TCGA.VM.A8C8	TCGA.VM.A8C9	TCGA.VM.A8CA	TCGA.VM.A8CB	TCGA.VM.A8CD	TCGA.VM.A8CE	TCGA.VM.A8CH	TCGA.VV.A829	TCGA.VV.A86M	TCGA.VW.A7QS	TCGA.W9.A837	TCGA.WY.A85B	TCGA.WY.A85C	TCGA.WY.A85D
4E-BP1_pT70	-0.808518271	-0.264881371	0.026388965	-0.190931307	0.032429611	0.016513552	-0.279489093	0	0.053183688	0.215028363	0.382512969	0.16142785	0.243323802	-0.212022191	0.405052623	0.067881597	-0.123305919	-0.098309147	0.086292345	-0.185176843	0.150227574	0.033598918	-0.097492224	-0.225546246	-0.343898908	-0.078032475	-0.214425135	0.028877688	-0.234651892	-0.289505029	-0.138285402	-0.033385351	-0.169766426	-0.228481659	0.183971468	0.232397359	0.074218003	-0.266801106	-0.107983652	-0.05825579	0.004945764	0.156638749	-0.177590796	0.00050917	-0.065256147	-0.065888907	-0.270831538	-0.188021525	-0.116490979	-0.162355061	-0.081368349	-0.277526629	-0.131249061	-0.133161122	-0.130153535	0.069606017	-0.05942809	0.119213386	-0.034197057	0.126458492	-0.03918619	0.064165218	-0.089426775	0.005238013	0.016980112	0.430661985	-0.176409347	-0.202981831	0.381194509	0.431193228	0.12837666	-0.05398183	-0.29089736	0	-0.011455623	-0.267736014	-0.188350305	-0.205556196	-0.132320837	0.210857126	0.092490835	-0.139421142	-0.229681551	-0.108047078	-0.187984119	-0.11814695	-0.120761532	-0.222439509	0.042604152	0.120412881	-0.05246085	0.280012694	0.426885935	-0.134382023	-0.118923844	-0.098081634	-0.062684603	-0.180624189	-0.152570295	-0.046617235	0.06393665	0.225872932	0.411107063	-0.118269094	0.004789549	-0.230133276	-0.072651649	0.117854389	0.441357836	-0.139559564	-0.004739084	0.471457179	0.27166258	-0.279924949	0.136924615	-0.001500559	-0.06042092	-0.034603385	-0.236514271	-0.200731704	0.110391794	-0.24602085	-0.264275234	-0.280371693	-0.073974634	0.920529725	-0.069313249	-0.050282745	-0.111067974	0.264949565	-0.048438803	0.043378906	0.065047226	0.273238109	0.057034134	-0.103202273	-0.108213898	-0.046055148	-0.106455523	-0.218906071	0.000829317	0.199235443	-0.11732558	-0.393855638	-0.267823597	-0.407418633	-0.054663996	0.264057657	0.101600819	0.512453815	0.206367415	1.256478737	-0.1690537	-0.120754558	0.171475283	0.236528328	0.065090283	-0.152047579	0.094093442	0.743229787	-0.030697039	-0.249538703	-0.222738659	-0.419477594	-0.275812233	-0.017135035	0.408823661	-0.095097219	-0.1264359	0.203206745	-0.062551231	-0.206407657	0.18673613	0.135429731	-0.416999196	-0.11886908	-0.201311014	0.134447254	-0.063343426	0.217295605	0.161542637	-0.139134561	0.394605957	0.202339759	0.08365652	0.159324645	0.371893535	-0.055135353	0.038803326	0.173747761	0.024938036	0	0.211610561	0.087462803	-0.050627406	-0.017312882	-0.052977806	0.013597948	-0.010478141	-0.010729651	0.297890432	0.192018687	0.188244403	-0.320758005	-0.148302193	-0.099848264	-0.000781789	-0.110391863	-0.127499333	0.025129598	0.111204558	-0.042955225	-0.113413229	-0.180801838	-0.040973082	-0.135664602	0.248717555	-0.029548032	-0.083893981	-0.226627768	0.238906241	0.223882867	1.105066788	-0.16655481	0.298504953	0.108979504	0.294990477	-0.223831865	-0.27433259	-0.140786223	-0.229492099	-0.187547579	0.227628522	-0.176062051	-0.069501903	-0.175213516	0.018764082	-0.170374664	-0.360194241	-0.204061217	0.50039499	0.197267832	-0.129235213	-0.083648207	-0.034168847	0.419712323	-0.02675838	0.017428702	0.028616988	-0.168500541	-0.123647545	0.119909042	-0.132627096	-0.114357458	0.229922244	0.222047557	-0.242180857	0.03734666	0.119980251	0.301334499	0.238124681	0.176521255	0.128378351	0.386783822	-0.136828257	-0.019988361	-0.131897575	-0.208350812	-0.060183698	-0.035116856	0.158466636	0.055019303	-0.081791911	0.139533611	0.063865514	0.095363422	0.093136737	-0.033597052	-0.001501959	0.050744178	0.414907694	-0.043562818	0.334640532	-0.113979369	-0.173295653	-0.17240021	0.004500754	0.191415813	0	-0.104125087	-0.063140718	-0.041463645	0.153697736	0.033212304	0.155177835	0.133835214	0	-0.090556204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53BP1	-1.003871437	0	0.203613652	-0.962699737	0.223566351	-0.927704038	-0.183775329	0.02797381	-0.381508176	0.015894689	-0.143103349	-0.557811731	0.256261556	0.841177884	-0.684008803	0.023405308	-0.546848943	0.289627568	-0.048616472	0.30203324	-0.229935284	0.102552418	0.076050869	-0.167743298	-0.112170106	0.023956681	0.497024829	-0.315609718	-0.223324342	0.178663577	0.286058761	0.406269939	0.549055511	1.350862136	-0.15953504	0.080467768	-0.460728857	-0.438907722	0.360091802	0.497094469	-0.240346612	0.057017745	-0.294142662	0.347470299	0.057306699	-1.073070351	-0.774665583	-0.216410201	-0.172728673	0.521718372	0.569252685	0.382498634	-0.4031078	0.826728539	-0.047944895	0.108063858	0.092435317	0.5570757	0.122624971	0.217944549	0.543601777	-0.549806883	0.085645576	-0.102946042	-0.500489792	0.60217949	0.127072878	-0.162537421	-0.20536429	-0.065180501	0.154970465	0.675863974	1.063484345	0.230075638	0.867188711	0.132077756	-0.326706067	0.977191791	-0.308312796	0.484532987	-0.249907143	0.985434064	0.718276752	0.550576832	-0.047138885	0.077331468	1.481877173	0.390401648	0.58657046	0.745028624	0.881637472	0.688058819	0.021895342	-0.233319037	0.520739694	-0.44061036	0.284351843	0.651185197	-0.164746028	0.26299061	-0.152714399	0.475678718	0.164274357	0.187096658	0.403061633	0.091173756	-0.418268083	0.661168389	0.02067742	-0.274098153	-0.417354699	-0.474876806	-0.23853846	1.002260141	0.614096727	0.2304667	-0.750899349	1.652100661	-0.159370868	0.254716044	-0.423832922	0.209491553	0.328938308	-0.149530374	0.777993868	-1.398565896	0.446567063	0.672222858	-0.180893447	0.522813809	0.134150219	-0.319149699	0.813113559	0.561107171	-0.252508897	0.307380066	-0.047927004	-0.393711362	0.286010924	0.519487295	-0.460874163	1.222983336	-0.015389072	0.027144687	-0.123185794	1.059191559	0.562995152	0.216322413	-0.143153001	0.844274342	-0.795186394	-0.196756922	-0.127848371	-0.498339152	-0.029756909	0.537959405	-0.202499055	-0.249957538	-0.217381899	-1.054175622	-0.068289096	-0.36327555	0.717309096	0.609704628	-0.314100083	-0.049846068	-0.621521407	0.01055979	0.013747291	-0.790629984	-0.318738887	0.32546917	0.391014862	0.050657347	-0.454528436	0.455544616	-0.158865738	-0.220015745	-0.545192148	-0.241260515	0.14261821	0.645115512	0.588075679	-0.266582686	-0.42550136	-0.125602929	-0.540392069	0.85407215	-0.0292532	-0.767239116	-0.103957795	-0.067486147	0.302695882	-0.201859227	0.932784948	-0.128280396	-0.264639672	-0.162127154	0.402756203	-0.112659931	0.913647179	-0.777649326	-0.765295644	0.007801787	0.408473771	-0.097010436	-0.740486072	-0.202901506	0.150312263	-0.152000804	-0.01320412	0.096631362	0.011097364	-0.807654911	-0.662914181	0.278753516	0.391971384	-0.673140398	-0.039031002	-0.348841313	-0.059793326	-1.01157385	-0.308582131	0.875532537	-0.353675651	0.619513101	-0.41921905	-0.483750324	-0.175265448	-0.212030179	0.1828268	0.178514074	-0.651136114	0.455799117	1.000007946	-0.774138178	-0.742436312	-0.596041693	-0.061590924	0.925413269	0.214428987	-0.3097368	0.464835679	-0.265716354	0.835584765	-0.062848852	-0.242208171	0.018875345	-0.472813427	-0.321742804	0.312487883	0.613480938	0.03070768	0.468234237	0.164976861	0.246425985	0.666667304	-0.472374185	0.152277252	-0.757427523	-0.548262898	-0.26024392	0.204318958	-0.507875079	-0.314268971	0.189289353	0.384570462	0.082562037	-0.627083855	-0.32780079	-0.652830289	-0.611451827	0.165367735	-0.366456594	-0.383777393	-0.169253758	-0.821775557	-0.512084931	-0.490617992	0.477637489	-0.457643866	-0.05387731	-0.492943841	-0.430459076	-0.381965455	0.734295241	-0.419004338	0.069120222	0.41679363	-0.242870999	-0.229936334	-0.502854651	0.801002286	-0.566588518	0.154825784	-0.674540521	0.42348956	0.258851733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAR1	0.037002249	0.161631039	-0.011143922	0.08770239	0.137019082	0.413303178	0.38170499	0.063393406	0.211892004	-0.211257429	-0.382130037	-0.271973809	-0.254320534	0.181768979	-0.515764838	0.183219939	0.215730205	-0.006444106	-0.150878747	0.13239329	0.053647895	-0.269667361	0.2479947	-0.003712109	0.474738971	0.353009174	0.185577676	0.651289423	0.039880564	0.190900054	0.379830459	-0.033451739	0.024362961	0.079522934	0.316317382	0.168958976	0.001260891	-0.037733448	0.003292593	-0.042706226	-0.04118599	-0.035988359	-0.037617648	-0.060890491	-0.127740145	0.061290985	-0.046512023	-0.091396011	-0.064338279	-0.339618883	0.292432563	0	0.188517009	0.416708148	0.024806199	-0.070009618	-0.006515405	-0.015698996	-0.076734922	-0.262895588	-0.013624114	0.016130346	0.012210396	0.102235276	-0.112550126	-0.301540687	0.281297662	0.410639703	0.330388389	-0.076672664	-0.178502993	-0.002703897	0.075195953	-0.021659805	-0.119818733	0.182839443	0.190639991	-0.175231095	0.707468149	-0.59564612	-0.004156606	-0.559255333	-0.038796519	-0.370815068	0.162945175	0.083031782	-0.134745953	0.188938958	-0.354074197	-0.226178304	0	-0.04644899	-0.515496371	-0.284600889	-0.109776436	0.853304139	0.00902645	0.189690347	0.664788988	-0.145962079	-0.097365592	0	-0.066049741	-0.040285749	-0.111177598	0.009952002	-0.29204768	0.331088004	0.037268412	-0.636490151	0.083527678	-0.153295078	-0.341765549	0.081166103	-0.679029672	-0.411114025	0.191694217	-0.533391031	0.310212493	-0.132600606	0.177465344	-0.269839549	0.078029119	0.476553075	0.055541054	0.165063628	-0.063325838	0.066099124	-0.146831453	-0.018242944	-0.107368522	-0.004853878	0.142337594	0.140495812	-0.042445035	-0.032071739	0.136153228	-0.147600341	-0.242233439	-0.132128436	-0.126832567	-0.240784759	0.046783964	0.073732848	0.237410557	0.110410366	0.035907105	-0.210909747	-0.121747834	-0.065172087	-0.044742138	0.467866512	-0.088238395	0.04872616	0.146747262	0.007894008	-0.07268161	-0.06210716	-0.075993852	-0.093472786	-0.083246276	0.021384095	0.241595848	0.010479321	-0.068546038	0.117826877	-0.017535799	0.200117107	-0.036158674	-0.319489765	-0.003794034	0.087691153	-0.125860909	0.204524201	0.041066692	0.151698712	0.837416122	0.444992541	0.178977388	0.03092369	-0.161901512	0.018560482	-0.316457717	-0.360629417	-0.118580855	0.20059482	-0.139158689	0.008549978	-0.22491606	-0.212947407	0.845159724	0.299678468	-0.147796759	0.03879259	0.057525061	0.071676878	-0.073530759	0.024794854	0.029447251	-0.093123423	-0.059731504	-0.140787948	0.001942281	0.104910538	0.02781184	0.308245284	-0.033648601	0.26145784	-0.067207608	0.142535282	-0.235310264	0.163191067	-0.175294235	0.015984326	0.058866564	-0.110032828	-0.09076754	-0.190225778	0.739209844	0.321751321	-0.030365599	0.087522761	-0.241513485	-0.178140656	0.02167043	-0.069075713	0.136639916	0.292234912	0.569269093	0.303801347	0.052204616	0.452090338	0.111460557	0.223309373	0.190609089	-0.147659737	0.295882152	0.521001823	0.285041316	-0.034087948	-0.034802732	0.102637908	0.022508588	-0.401494112	-0.050268941	-0.175113629	0.338936233	0.205800929	-0.092562433	0.844796493	0.206317997	-0.171543829	0.027261133	-0.243948468	-0.084115336	-0.015494518	0.348033634	0.021402062	-0.048611965	0.184360863	-0.129354632	-0.455836156	-0.0109593	-0.012748631	0.116497461	-0.318355446	0.149315516	-0.147147539	-0.069557012	0.095226253	0.093283305	-0.34620372	-0.362120523	-0.055591869	-0.018250339	0.340408439	-0.201718673	-0.019408008	0.04070934	-0.038257358	-0.072193995	-0.262697695	0.216738124	0.011492622	0.072123115	-0.000650315	0.049510991	0.057495358	-0.02233874	-0.140996525	0.040877114	-0.071399271	0.040295172	0.111800714	0.119402361	-0.036220648	-0.256055485	-0.047802824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMPK_alpha	-0.045570384	0.067526362	-0.275472531	0.059944823	-0.067210592	-0.249909632	-0.525407713	-0.172522677	0.44638973	0.303778916	0.281640846	0.103959644	0.050676392	-0.185129039	0.464264078	-0.135958856	0.262260972	0.305631702	-0.065300681	-0.342960184	0.191746496	-0.118994688	-0.066444639	-0.119784616	-0.247872487	-0.306223167	0.084438266	-0.403955673	0.225637302	-0.19474058	-0.290208436	-0.097851587	-0.004642212	-0.046453948	-0.098874575	-0.114498006	0.163016751	-0.465341159	-0.004535564	0.037248524	-0.216831861	-0.092761663	-0.009337379	0.234593685	0.094708434	0.064128409	-0.08588513	0.082441509	0.509815966	-0.135617532	-0.177061883	-0.044380754	0.02957337	-0.181500538	-0.240411826	-0.042902311	-0.343629245	0.251911285	-0.578554157	0.122237144	0.096467975	0.203272514	0.103660004	-0.166587834	0.290120015	0.257001008	-0.338850511	-0.282984721	-0.273808729	0.061917359	-0.189346832	-0.340854381	-0.212549244	0.152440997	0.38451181	-0.236682963	-0.294225083	0.100168719	-0.440868762	0.646088115	-0.055991761	0.00367648	0.300607942	0.009517818	-0.106221399	-0.184366216	-0.022985935	-0.020882703	0.371094159	0.043736839	-0.133265235	0.208366665	0.277181636	0.266784174	0.022807412	-0.320426856	0	-0.271460672	-0.248456357	0.303076814	0.351312191	0.034836022	0.283557448	0.044292467	0.100639122	-0.030900446	-0.089233828	0.298218939	0.495653077	0.472051836	0.086874381	0.455269589	0.055592129	0.094565451	0.489390322	0.275492285	-0.032382033	0.363837672	0.078647026	0.608321958	0.173261824	0.126458175	0.032615703	-0.286401606	-0.082366641	-0.42424227	-0.190580521	0.110361636	-0.211901781	0.215933408	-0.124096522	0.248340742	-0.028168251	0.054054187	0.204809876	0.237061341	-0.276868203	0.086761531	0.249527137	-0.021430493	0.03562822	0.140060174	-0.08373535	0.176705764	-0.081835297	-0.146538249	-0.00528947	0.109645474	0.021622597	0.239039498	0.178721125	-0.324707325	0.119766178	0.19231807	0.430802816	0.134573375	-0.075248514	0.326683892	0.08216365	-0.520246723	-0.08826939	0.007371772	-0.083433335	-0.120080249	-0.232774404	0.236114329	0.296492636	-0.024538163	0.040935786	-0.004661793	0.167706727	0.113872057	0.119513027	-0.274695003	0.151524538	-0.254121288	-0.292801215	-0.193739998	0.350281371	0.522231178	0.182722184	0.177433941	0.070665091	0.094888664	0.012182859	0.445411965	0.104301592	-0.122380146	-0.23828591	0.085840803	-0.564130265	-0.210743702	0.002337859	-0.087456018	0.122001339	0.224747528	-0.101233527	0.4516188	-0.149736454	0.439814115	0.12883651	0.156704926	0.308453213	-0.14694733	-0.245631724	0.413564922	-0.210559494	-0.10960298	0.003673765	0.269625979	0.077297857	-0.26786965	-0.123665266	-0.262431705	-0.039771163	0.283381759	0.058843556	0.179993518	-0.415494118	0.145588657	0.181286927	0.098874674	0.615361612	0.039872082	-0.014964702	-0.054306123	0.307540333	-0.374567711	-0.312440293	0.066664653	-0.123609302	-0.180165283	-0.047195402	-0.082502511	-0.282229471	0.141756901	-0.067677989	-0.219712296	0.179166458	0.124030158	0.519895176	-0.131892035	0.034949888	0.28605612	0.131102245	0.114141948	0.26538784	0.207319355	0.045479722	-0.354699617	0.062425843	0.316414246	-0.142740992	0.390828106	-0.149839334	0.158616863	-0.115996231	0.083269237	-0.104546826	0	0.222520344	-0.014532701	0.045816439	0.160371077	0.100369526	0.035863236	-0.266700316	-0.013423993	0.303106058	0.352388147	0.290857094	-0.013905749	-0.193318451	-0.178339313	0.291622191	0.022636329	0.037911826	0.071444552	0.153014308	0.115766219	0.50561651	0.263169869	0.154067406	0.143602652	0.212026956	-0.240603183	0.378901179	-0.021430611	-0.03276864	0.469094002	-0.183310099	0.134455055	0.10254732	0.002499343	0.079596886	-0.005228069	0.251672792	0.07523137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
